Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
2234,0.9025,0.214545,0.3102725,0.15733,0.92699,0.3162804,0.142793319,0.557533333,0.758,0.14,0.558341,0.68221182,0.4032,0.006596,0.857777778,0.2087,0.144,0.223459444,0.975791931,0.812942857,0.4037,0.898070667,0.7721,0.822580645,0.716383472,0.8767,0.456793587,0.523146293,0.78256513,0.761182365,0.630160321,0.02034695,0.267125,0.423962438,0.51976,0.70548,0.7305,0.665121707,0.058477667,0.1847483,0.889090476,0.1893592,0.2364192,0.341864,0.7589032,0.0060432,0.408432,0.17226,0.3884096,0.5087904,0.8110816,0.2648576,0.4203032,0.51,-0.789517648,0.340436952,0.795800072
2235,0.9303,0.044395,0.3104675,0.179145,0.744115,0.2541322,0.188304802,0.489333333,0.8126,0.2342,0.5206044,0.74377988,0.4533,0.1153022,0.845555556,0.1354,0.20775,0.34242,0.934431477,0.848631429,0.3355,0.899212667,0.8865,0.878064516,0.587207256,0.8345,0.151943888,0.610661323,0.726853707,0.773967936,0.608196393,0.0453706,0.2828125,0.40889185,0.55618,0.5563,0.591,0.535345115,0.191027333,0.11228605,0.866053968,0.4556608,0.234956,0.2057216,0.6400896,0.1133616,0.416564,0.1953736,0.3846744,0.5400992,0.7999952,0.3398984,0.2551736,0.7036,0.757224255,0.74985731,0.926266834
2236,0.8695,0.194645,0.447075,0.238065,0.675865,0.3329906,0.03839666,0.598133333,0.7212,0.2208,0.5046258,0.61214682,0.5002,0.056296,0.915555556,0.2082,0.132,0.249506111,0.934184728,0.855599286,0.49164,0.802517333,0.8016,0.926774194,0.753741925,0.9641,0.291823647,0.67258517,0.825190381,0.859378758,0.583607214,0.0671145,0.1428125,0.542948238,0.79418,0.70896,0.58248,0.741813938,0.082926,0.0915205,0.743849206,0.5270176,0.2939616,0.3714848,0.8005208,0.0401072,0.2689704,0.1930248,0.4551912,0.6748392,0.5106008,0.3912696,0.3407384,0.5345,0.7089919,0.662347397,0.902857168
2237,0.8256,0.19943,0.238875,0.293655,0.94519,0.3312736,0.024638831,0.523133333,0.7518,0.1127,0.503096,0.60810728,0.5186,0.062841,0.788333333,0.1171,0.1785,0.340882778,0.901617206,0.866334286,0.5048,0.751504667,0.6189,0.834193548,0.558136237,0.8175,0.162344689,0.535671343,0.827214429,0.772364729,0.594088176,0.1962416,0.2660625,0.541943538,0.68006,0.5935,0.50634,0.511930644,0.048037667,0.1882237,0.752088889,0.494792,0.6009384,0.3217368,0.6725176,0.0564672,0.4251024,0.112692,0.384788,0.449248,0.4800176,0.3162288,0.1970352,0.6811,-1.190634826,0.322297775,0.734237415
2238,0.9442,0.1427575,0.525245,0.278125,0.58659,0.2012548,0.060254697,0.586066667,0.7962,0.3025,0.6547222,0.79977618,0.5039,0.0223446,0.903333333,0.118,0.1345,0.307492222,0.802554185,0.909367143,0.36122,0.789668667,0.4948,0.900967742,0.59299534,0.796,0.31759519,0.572625251,0.828056112,0.874168337,0.502044088,0.15834165,0.3299375,0.479651825,0.80364,0.68152,0.47648,0.443107703,0.120589667,0.24061545,0.720063492,0.4211336,0.318344,0.235912,0.6276176,0.1310648,0.468608,0.1622072,0.3563776,0.61306,0.496456,0.2597728,0.4121608,0.7787,0.219203364,0.256809673,0.594387536
2239,0.9653,0.244645,0.3184,0.199115,0.839455,0.2766796,0.149106472,0.5172,0.8708,0.1711,0.6654314,0.60713222,0.5154,0.1859664,0.78,0.2232,0.2825,0.313811667,0.755621874,0.930930714,0.39234,0.738656,0.7056,0.79516129,0.755583488,0.7857,0.236212425,0.619639279,0.616613226,0.715330661,0.528517034,0.2154345,0.195,0.5489765,0.80506,0.47648,0.6256,0.68288096,0.032575667,0.1916991,0.829252381,0.4374232,0.621664,0.4829432,0.7193864,0.0261888,0.420224,0.2481768,0.3967856,0.4338728,0.5062048,0.3954776,0.2881712,0.6921,0.371965422,0.5048811,0.884769229
2240,0.9646,0.20913,0.53434,0.12442,0.86784,0.1685212,0.124421712,0.566733333,0.7842,0.2141,0.5316534,0.58582022,0.5579,0.1148932,0.795555556,0.1138,0.31725,0.225167222,0.88366122,0.962663571,0.3678,0.834304667,0.6562,0.807419355,0.79649367,0.8562,0.279719439,0.581162325,0.800200401,0.805551102,0.617114228,0.21106145,0.2239375,0.538211788,0.7316,0.479,0.43792,0.43906969,0.177812,0.0937795,0.905009524,0.4526512,0.3666216,0.2214816,0.7340904,0.1282568,0.3012944,0.2812496,0.4787344,0.5090696,0.7923496,0.2801112,0.4635856,0.8043,0.57494926,0.561616335,0.909778115
2241,0.9023,0.17588,0.47281,0.185435,0.82797,0.1523832,0.135820459,0.3398,0.7844,0.2115,0.67971,0.64599532,0.4565,0.1794214,0.793333333,0.0711,0.197,0.260437222,0.982974325,0.983850714,0.35046,0.834685333,0.789,0.770967742,0.673236935,0.907,0.445190381,0.554468938,0.563406814,0.744128257,0.652805611,0.1525109,0.26575,0.466877713,0.72388,0.5889,0.56352,0.767045682,0.034690333,0.08821885,0.783366667,0.3963448,0.2725048,0.516172,0.7329088,0.100664,0.4080256,0.1796824,0.3461904,0.6480032,0.526848,0.4873504,0.3977336,0.6312,0.768246149,0.735576985,0.933876935
2242,0.9431,0.175375,0.4615875,0.316705,0.7621,0.1563892,0.028501044,0.3072,0.7474,0.131,0.7111572,0.84699688,0.4789,0.0873842,0.828333333,0.2368,0.24325,0.306808889,0.797972658,0.890910714,0.20348,0.907683333,0.681,0.865806452,0.693363333,0.8799,0.317935872,0.526913828,0.840300601,0.792765531,0.630941884,0.0870363,0.163375,0.487545925,0.6706,0.47606,0.63666,0.496795599,0.145302333,0.2215876,0.760142857,0.5052384,0.3739368,0.5568056,0.8405632,0.0209384,0.2850312,0.1438856,0.5364608,0.6439496,0.5025728,0.5127728,0.1957496,0.6699,0.7200787,0.64166195,0.924856332
2243,0.8246,0.1700875,0.5153775,0.26469,0.697315,0.2358196,0.157398747,0.299066667,0.789,0.1288,0.7193164,0.70867774,0.537,0.038809,0.891111111,0.125,0.13375,0.265817222,0.912637546,0.974246429,0.53132,0.813366667,0.5703,0.808709677,0.761371373,0.7878,0.375591182,0.606993988,0.669799599,0.668697395,0.489699399,0.0491363,0.302125,0.66839295,0.6736,0.5914,0.6929,0.405971991,0.174772667,0.09777625,0.890214286,0.4933752,0.6365368,0.3889536,0.8605184,0.2358192,0.1947672,0.168408,0.4048224,0.4335936,0.5610632,0.5462608,0.396448,0.5385,-0.519429511,0.396723024,0.805807503
2244,0.985,0.0427575,0.3927025,0.25372,0.69103,0.1768762,0.002400835,0.319866667,0.7178,0.2861,0.391756,0.84825058,0.4304,0.0312416,0.894444444,0.1445,0.23775,0.276150556,0.976412137,0.834600714,0.38654,0.815175333,0.8354,0.871612903,0.693757925,0.9925,0.312805611,0.530801603,0.699679359,0.917214429,0.674468938,0.08436385,0.321,0.666957638,0.5732,0.5191,0.64488,0.767649216,0.168429333,0.09073855,0.864930159,0.497448,0.3839336,0.2228104,0.8479152,0.1545064,0.160816,0.139188,0.3487936,0.6122216,0.5530352,0.5243448,0.2514592,0.5434,0.605145513,0.496264051,0.837583006
2245,0.8846,0.170465,0.1870175,0.172365,0.655495,0.1958756,0.079665971,0.502533333,0.8258,0.1623,0.4396918,0.8033978,0.4065,0.1231764,0.905,0.1762,0.21075,0.216456667,0.815928643,0.967748571,0.30698,0.839254,0.7843,0.922580645,0.794651907,0.9901,0.471122244,0.523026052,0.56995992,0.736132265,0.681723447,0.13805545,0.3138125,0.415350675,0.70166,0.47956,0.56636,0.620113371,0.066539,0.2408761,0.906320635,0.2111376,0.5390064,0.3481296,0.7814848,0.1954072,0.4253064,0.1141952,0.3630552,0.5681936,0.5257016,0.5073376,0.1884648,0.7536,-0.624542338,0.364131012,0.801687063
2246,0.8494,0.109255,0.5225375,0.222655,0.843355,0.191183,0.15485595,0.314733333,0.8818,0.3087,0.5204344,0.59961036,0.4786,0.1879094,0.863888889,0.0573,0.13175,0.210735,0.872764255,0.953341429,0.3032,0.741321333,0.7582,0.811290323,0.679682606,0.8895,0.215731463,0.659498998,0.746492986,0.764368737,0.531162325,0.16733075,0.24475,0.505630613,0.79214,0.6669,0.4989,0.585195065,0.105788667,0.07787955,0.894426984,0.3053352,0.2369064,0.3344584,0.684464,0.118856,0.1876512,0.2428216,0.5284248,0.669528,0.722964,0.2687144,0.2091768,0.6151,0.615246477,0.519879406,0.847260576
2247,0.8483,0.0032125,0.2042375,0.205155,0.603925,0.3302436,0.018041754,0.6348,0.7774,0.1806,0.5569812,0.77846416,0.5645,0.0047552,0.788888889,0.1016,0.15625,0.314494444,0.76651884,0.964076429,0.27846,0.833734,0.6534,0.891612903,0.747690846,0.9847,0.454408818,0.550681363,0.6598998,0.876973948,0.611823647,0.23948645,0.149875,0.606531738,0.55538,0.4691,0.74266,0.495785262,0.170147333,0.12175655,0.75105873,0.3244576,0.2990824,0.28528,0.7745264,0.1493784,0.3838336,0.2314528,0.4802056,0.520252,0.7221992,0.43142,0.294456,0.7378,0.717048696,0.667093871,0.90580811
2248,0.8623,0.0768875,0.2737025,0.182845,0.76665,0.3260088,0.109344468,0.332466667,0.8498,0.1878,0.7184664,0.69600196,0.4805,0.0916792,0.848333333,0.2201,0.27975,0.220982778,0.906445482,0.995997857,0.43202,0.862285333,0.571,0.906129032,0.618777824,0.9829,0.382925852,0.537935872,0.536733467,0.747855711,0.618697395,0.06784335,0.2040625,0.431713013,0.51662,0.49376,0.63446,0.691157052,0.260143333,0.15338275,0.861090476,0.359516,0.4912168,0.5021208,0.7445936,0.2028544,0.351916,0.1944336,0.5270664,0.5205312,0.6294936,0.3199104,0.3428808,0.7899,0.751917768,0.686105764,0.934729359
2249,0.817,0.05724,0.5089925,0.190115,0.591575,0.2329584,0.147599165,0.630266667,0.7964,0.1497,0.5753394,0.66410356,0.448,0.2024308,0.906111111,0.1053,0.18425,0.192459444,0.903847949,0.968596429,0.37718,0.836018,0.7096,0.835806452,0.623250335,0.8812,0.158416834,0.671823647,0.610561122,0.703747495,0.653687375,0.1528753,0.2758125,0.659063538,0.80096,0.56188,0.60538,0.462484161,0.243492333,0.126709,0.847325397,0.3800552,0.6533608,0.3993968,0.8053784,0.2118888,0.4161576,0.2468616,0.4409296,0.6031368,0.7342416,0.4631544,0.2154624,0.7914,0.241581812,0.484955426,0.870887545
2250,0.9113,0.22248,0.557365,0.348135,0.90359,0.3192562,0.178597077,0.608666667,0.7028,0.2282,0.4429214,0.83836064,0.5202,0.0284804,0.776111111,0.2067,0.28525,0.317996111,0.902484161,0.853527857,0.27148,0.731994,0.5931,0.866774194,0.800965981,0.7901,0.453206413,0.661983968,0.604188377,0.838737475,0.49997996,0.00795655,0.3353125,0.437884763,0.52922,0.45212,0.48596,0.705485162,0.162218,0.1942188,0.771660317,0.2339784,0.5516856,0.369396,0.7334336,0.0999312,0.4991032,0.2055208,0.3517368,0.5571512,0.5673712,0.3558536,0.2918848,0.6795,0.476396931,0.447153493,0.783590105
2251,0.9857,0.18986,0.36484,0.35023,0.75755,0.1640574,0.154572025,0.4506,0.7848,0.1758,0.7063976,0.84490752,0.3923,0.1018034,0.886666667,0.1238,0.20875,0.256594444,0.766768923,0.901927857,0.51438,0.783482667,0.6256,0.805806452,0.609569809,0.9289,0.210961924,0.472785571,0.786092184,0.756653307,0.625651303,0.1664804,0.199875,0.515390625,0.68132,0.50546,0.7275,0.663101034,0.105920667,0.09716805,0.861933333,0.3326024,0.6006944,0.1933792,0.7637608,0.2205576,0.5387456,0.1662472,0.472056,0.6883976,0.621848,0.215064,0.254888,0.7356,0.318376122,0.505714972,0.87590831
2252,0.8637,0.0986775,0.2609325,0.191105,0.710965,0.1780208,0.01126096,0.469333333,0.7416,0.1081,0.580269,0.65045274,0.4806,0.1751264,0.842777778,0.1378,0.3215,0.290326667,0.793514505,0.959745,0.55446,0.742653333,0.785,0.948387097,0.794257315,0.9534,0.480340681,0.600280561,0.598657315,0.724268537,0.490280561,0.0878866,0.1491875,0.4429083,0.53222,0.5375,0.49432,0.451180393,0.153760333,0.1027287,0.805934921,0.4797416,0.4180688,0.5216784,0.8606496,0.1608552,0.223432,0.1293224,0.3588672,0.4769224,0.696968,0.2292656,0.3387384,0.5554,-0.983900702,0.358711452,0.776807628
2253,0.8594,0.2263825,0.3098875,0.22056,0.828405,0.2811432,0.071469729,0.6474,0.869,0.3022,0.4942568,0.70171304,0.5131,0.1969086,0.809444444,0.1025,0.15,0.244467778,0.99708903,0.926222857,0.46312,0.794808,0.7485,0.860322581,0.5599778,0.9514,0.168657315,0.52496994,0.594448898,0.889358717,0.559378758,0.23280535,0.313625,0.512232975,0.6539,0.55756,0.51582,0.514958319,0.054645333,0.11480575,0.766979365,0.2467272,0.42002,0.3188888,0.7478752,0.1426632,0.2323768,0.198004,0.3493592,0.544432,0.8261824,0.3526976,0.3723072,0.7835,0.549932801,0.432381106,0.796584055
2254,0.8789,0.0894825,0.488095,0.281575,0.62451,0.1147282,0.065908142,0.556933333,0.71,0.2787,0.6834498,0.80172626,0.3977,0.0346162,0.786111111,0.0942,0.1235,0.261803333,0.89678893,0.86059,0.3387,0.865806667,0.8118,0.902580645,0.795309694,0.9589,0.192705411,0.553607214,0.638757515,0.661763527,0.637795591,0.1228712,0.1581875,0.589882388,0.6085,0.6921,0.59148,0.699026342,0.081604667,0.23818265,0.784584127,0.4542448,0.217644,0.5668696,0.616196,0.1020072,0.3878992,0.2727928,0.4657176,0.52724,0.5518888,0.2853712,0.3551656,0.7412,0.5685404,0.481441307,0.822045433
2255,0.8113,0.0326825,0.367935,0.176065,0.653545,0.282631,0.14006263,0.627666667,0.8928,0.2959,0.5342032,0.61131104,0.5126,0.0980196,0.798333333,0.262,0.19975,0.280847778,0.962417472,0.921702857,0.20328,0.795569333,0.9193,0.78,0.651532369,0.9491,0.459699399,0.683166333,0.807915832,0.770781563,0.502244489,0.00042515,0.2330625,0.436736538,0.65248,0.47134,0.54298,0.589233078,0.153892333,0.19274175,0.820261905,0.2091896,0.6687224,0.220532,0.844764,0.068676,0.2022888,0.2695984,0.517332,0.5982448,0.6363744,0.473324,0.3337384,0.5711,0.475677783,0.401894023,0.763673363
2256,0.9766,0.079785,0.24642,0.184445,0.88452,0.3347074,0.131206681,0.312266667,0.844,0.2315,0.668661,0.63554824,0.5384,0.1075302,0.783888889,0.0924,0.1155,0.286483889,0.835368456,0.827727143,0.45076,0.776344667,0.5897,0.781935484,0.591811364,0.7725,0.477775551,0.552845691,0.586733467,0.694809619,0.658977956,0.1834868,0.2803125,0.4581224,0.81404,0.6162,0.58484,0.414044682,0.126140333,0.19882365,0.720438095,0.3827112,0.313224,0.5649704,0.6344448,0.1993136,0.2435584,0.1045176,0.3251368,0.4429576,0.5732968,0.3304304,0.4564432,0.5613,0.626982956,0.522310505,0.851145356
2257,0.9239,0.0360825,0.5175075,0.268015,0.84357,0.2547044,0.129507307,0.299266667,0.806,0.302,0.6639014,0.80576582,0.4513,0.0231626,0.922777778,0.1177,0.18625,0.183578333,0.939263088,0.995903571,0.56144,0.800042667,0.7061,0.899677419,0.628249035,0.7783,0.45509018,0.633567134,0.672825651,0.77757515,0.647895792,0.0746459,0.2220625,0.591174138,0.80522,0.63166,0.4602,0.667542514,0.261861333,0.24000725,0.874761905,0.194848,0.3027392,0.3304712,0.743412,0.0217936,0.5446416,0.2198024,0.4289312,0.642832,0.5817072,0.208752,0.2948848,0.6034,0.578698904,0.471643337,0.821288398
2258,0.8782,0.2085,0.4935125,0.2409,0.7712,0.208122,0.022847599,0.6712,0.8374,0.1851,0.712177,0.711185,0.4603,0.1120298,0.864444444,0.1916,0.21825,0.240282778,0.897902634,0.905977143,0.48666,0.787099333,0.675,0.81,0.618120238,0.9546,0.337374749,0.654749499,0.533206413,0.682685371,0.561062124,0.02459855,0.24875,0.560315313,0.80348,0.43624,0.5346,0.554114705,0.185873333,0.2162007,0.876915873,0.2911696,0.6972496,0.3787,0.7671744,0.1118968,0.3917616,0.1145712,0.4261016,0.6677112,0.8483552,0.3923216,0.350452,0.535,0.65905084,0.585055499,0.92386146
2259,0.8355,0.079155,0.300985,0.20873,0.91594,0.2384522,0.154475992,0.376266667,0.8746,0.1277,0.6715508,0.83418184,0.5376,0.0670338,0.925555556,0.1593,0.30775,0.268123333,0.954368123,0.935638571,0.58776,0.841633333,0.6991,0.959032258,0.803202336,0.9164,0.408697395,0.52238477,0.55501002,0.728937876,0.51753507,0.07015135,0.1576875,0.441472987,0.54798,0.63988,0.63476,0.748272758,0.095084333,0.10307625,0.853411111,0.2872744,0.6021576,0.469652,0.6968048,0.1792912,0.4240864,0.2273184,0.46934,0.5287776,0.5685184,0.2332984,0.3601656,0.5378,-0.63518677,0.374116861,0.802961403
2260,0.8447,0.0574925,0.4234675,0.210945,0.626245,0.1843158,0.139494781,0.566133333,0.7912,0.138,0.4097744,0.82958516,0.46,0.1714448,0.858888889,0.1983,0.19575,0.284007222,0.98903968,0.816050714,0.2665,0.919104,0.8257,0.960322581,0.638904022,0.8944,0.488697395,0.480340681,0.733406814,0.730400802,0.568216433,0.088251,0.1943125,0.402433013,0.71852,0.59028,0.57568,0.507895965,0.204507,0.1090713,0.861652381,0.2686832,0.3429704,0.3606616,0.6273552,0.076856,0.531224,0.1569456,0.5177848,0.5628824,0.5253192,0.4207248,0.3051696,0.624,-0.124472824,0.411395098,0.839197634
2261,0.8568,0.1568625,0.5579475,0.273315,0.608695,0.270728,0.031515658,0.590133333,0.772,0.1262,0.4376518,0.82094892,0.432,0.0841118,0.860555556,0.1755,0.18075,0.340285,0.759709903,0.906071429,0.50938,0.749601333,0.7709,0.887096774,0.660608788,0.9803,0.318957916,0.555230461,0.678196393,0.741062124,0.539779559,0.18421565,0.27475,0.55471765,0.57478,0.48902,0.51344,0.474188063,0.023325,0.1419139,0.762203175,0.3311856,0.6789624,0.229836,0.8034088,0.1712328,0.1870416,0.21144,0.4268944,0.5944704,0.5235992,0.3693536,0.301884,0.7205,-0.926448172,0.356617334,0.761672353
2262,0.9515,0.2234875,0.291505,0.23745,0.849205,0.3057506,0.061858038,0.3168,0.7486,0.2198,0.6268448,0.66354638,0.4679,0.0928042,0.794444444,0.2193,0.169,0.294426111,0.958456152,0.900327143,0.34826,0.774536667,0.8776,0.921290323,0.774131117,0.8841,0.196292585,0.482725451,0.665931864,0.666973948,0.68260521,0.2023153,0.150125,0.562324713,0.75778,0.60436,0.71534,0.696405468,0.258425333,0.0916074,0.812207937,0.20494,0.67116,0.5418056,0.7776768,0.1678144,0.1478056,0.116544,0.5176712,0.51536,0.6105704,0.5206624,0.414732,0.6657,0.747987112,0.715068364,0.920319505
2263,0.834,0.15044,0.23636,0.27085,0.80977,0.1749306,0.038300626,0.279933333,0.7226,0.2524,0.4837178,0.78194648,0.3998,0.034923,0.918888889,0.184,0.1185,0.320643333,0.920316772,0.954471429,0.43142,0.785290667,0.8223,0.771935484,0.735194296,0.7807,0.477274549,0.619519038,0.629519038,0.892304609,0.58496994,0.0125726,0.23625,0.516969425,0.57824,0.56982,0.45104,0.649376459,0.254328667,0.1833581,0.891244444,0.2052944,0.6889592,0.521868,0.6593888,0.0521936,0.2218056,0.2383112,0.4220272,0.485728,0.6293024,0.4505312,0.3421664,0.5628,0.742156532,0.70151088,0.917231685
2264,0.8398,0.2217225,0.3362025,0.203675,0.554525,0.164172,0.164087683,0.278066667,0.8788,0.2625,0.6730806,0.72971114,0.5231,0.155185,0.933888889,0.1779,0.15925,0.234561111,0.857162387,0.829139286,0.367,0.841728,0.5174,0.93,0.771368773,0.8195,0.162845691,0.671282565,0.540581162,0.688557114,0.675250501,0.08861545,0.2624375,0.670689388,0.75162,0.45602,0.54978,0.685101701,0.000727,0.14339095,0.83355873,0.4955,0.6114232,0.3532568,0.8170632,0.0005496,0.2197728,0.2034536,0.4457968,0.610684,0.5513152,0.4731488,0.2161768,0.7725,0.647700667,0.602695828,0.875302622
2265,0.9373,0.13117,0.232295,0.178035,0.530905,0.1459738,0.027465553,0.409266667,0.6888,0.245,0.4237132,0.67650074,0.4489,0.10978,0.798333333,0.2508,0.162,0.208343889,0.979259753,0.815297143,0.44956,0.870660667,0.6634,0.766774194,0.744270715,0.9593,0.324749499,0.664589178,0.531362725,0.68256513,0.668096192,0.18324385,0.151375,0.432430663,0.61308,0.71092,0.48454,0.687322441,0.003634333,0.2249761,0.793198413,0.4236128,0.3473592,0.4592088,0.8536912,0.2382608,0.2941792,0.2593576,0.3659984,0.451624,0.6180248,0.3490152,0.4087328,0.6258,0.755006268,0.723679081,0.922823374
2266,0.983,0.24817,0.42076,0.231285,0.922655,0.1388778,0.090784969,0.523333333,0.8398,0.1861,0.3875064,0.83125664,0.4224,0.178092,0.852777778,0.2184,0.19875,0.204415556,0.820633545,0.812377857,0.41308,0.880368667,0.6393,0.91,0.717698846,0.9761,0.327815631,0.503787575,0.599819639,0.802224449,0.497334669,0.15494035,0.271625,0.48869415,0.8246,0.56354,0.67506,0.405568523,0.153231667,0.11063525,0.781587302,0.3370288,0.4782944,0.3384464,0.7768896,0.1503552,0.3561848,0.202984,0.5129176,0.574064,0.6627528,0.307112,0.2786,0.6828,0.749737982,0.697787694,0.930749644
2267,0.9764,0.169835,0.2500975,0.263825,0.569475,0.1395644,0.161448852,0.2848,0.8896,0.2913,0.56939,0.85284726,0.5042,0.1600936,0.906666667,0.222,0.3305,0.285715,0.798096032,0.878387143,0.27328,0.744937333,0.5829,0.894193548,0.765186096,0.9516,0.368597194,0.48488978,0.683066132,0.6849499,0.583106212,0.19697045,0.2969375,0.482953,0.61166,0.58848,0.73588,0.435841947,0.021871333,0.08900085,0.889184127,0.4016568,0.5187688,0.2135064,0.7692752,0.0265552,0.4856856,0.1054576,0.4189704,0.5677744,0.7919672,0.4792848,0.3635936,0.7305,0.643553329,0.567205149,0.86707144
2268,0.8448,0.0922525,0.514605,0.25976,0.737615,0.3047206,0.006643006,0.619066667,0.7804,0.2701,0.591828,0.74043682,0.5477,0.0649884,0.87,0.2136,0.207,0.256337778,0.930346782,0.947032857,0.21904,0.889790667,0.71,0.936451613,0.593652927,0.8261,0.425911824,0.620821643,0.566252505,0.773847695,0.548496994,0.08108405,0.1513125,0.496157688,0.52734,0.50156,0.70538,0.643727909,0.010638333,0.1173254,0.848261905,0.283556,0.5165744,0.4472464,0.611732,0.2199472,0.3114592,0.1931184,0.5018248,0.5820312,0.5092632,0.2217264,0.2770288,0.655,0.646954735,0.612559974,0.877484995
2269,0.8902,0.12462,0.19766,0.358365,0.553875,0.1962188,0.011636743,0.522133333,0.735,0.2539,0.392096,0.70422032,0.4122,0.2023284,0.856111111,0.2513,0.1905,0.237977222,0.802677559,0.968502143,0.55066,0.886269333,0.4822,0.847741935,0.65850423,0.8458,0.25991984,0.497314629,0.840801603,0.661903808,0.602625251,0.22478805,0.289125,0.520127075,0.77228,0.6155,0.64994,0.697815939,0.016056667,0.09786315,0.790765079,0.2125544,0.526328,0.2264184,0.7754456,0.0432816,0.1831792,0.11786,0.4587,0.4693744,0.5281864,0.2576688,0.4215888,0.5094,0.703401072,0.641360261,0.897961053
2270,0.9508,0.1723525,0.479775,0.14414,0.94714,0.2373076,0.157022965,0.323933333,0.751,0.2739,0.4707988,0.75060528,0.4702,0.1036442,0.803888889,0.2419,0.18275,0.322949444,0.888616205,0.980084286,0.2304,0.847914667,0.6031,0.906129032,0.593258335,0.8336,0.153987976,0.678637275,0.811102204,0.884028056,0.66751503,0.08351355,0.2165625,0.655905887,0.5174,0.47634,0.69148,0.768052684,0.103806333,0.12879425,0.89077619,0.2283128,0.223496,0.2220512,0.638252,0.049752,0.4574272,0.1358992,0.4188576,0.4699336,0.7143624,0.2350512,0.4181608,0.7947,0.628083943,0.539304332,0.856527582
2271,0.9114,0.0606425,0.2024975,0.298585,0.554955,0.1400224,0.1542881,0.584266667,0.7644,0.2514,0.5177146,0.77762836,0.4993,0.2022262,0.871666667,0.1867,0.139,0.339175,0.848742914,0.998540714,0.58058,0.844583333,0.7639,0.853870968,0.741245175,0.8626,0.211823647,0.581603206,0.520280561,0.731202405,0.664268537,0.06225555,0.171,0.471470638,0.76124,0.50782,0.65198,0.393861287,0.065614,0.11124345,0.828877778,0.4158216,0.2161816,0.3055976,0.8494904,0.057688,0.2815752,0.2687528,0.480432,0.5652584,0.6247152,0.2082256,0.4634432,0.6604,0.717954722,0.629095525,0.90080981
2272,0.9128,0.1320525,0.405085,0.283175,0.623425,0.2489818,0.158150313,0.579133333,0.8464,0.1272,0.5340332,0.63513038,0.4217,0.03298,0.816111111,0.0788,0.1735,0.187421111,0.832890964,0.961816429,0.38296,0.744556667,0.7311,0.957096774,0.709148617,0.8323,0.268797595,0.674208417,0.531863727,0.849398798,0.513126253,0.19271885,0.285625,0.512376525,0.6323,0.57816,0.59874,0.650386796,0.246928,0.19500075,0.842455556,0.496208,0.5680216,0.2708496,0.7371096,0.212988,0.3929816,0.142288,0.4677552,0.5841272,0.5039112,0.2695912,0.4515864,0.7952,-0.817442809,0.376594615,0.78042378
2273,0.8775,0.063035,0.3420075,0.341355,0.650945,0.3428334,0.178693111,0.435733333,0.6996,0.2069,0.4271128,0.58470586,0.4465,0.0010738,0.813333333,0.1059,0.288,0.333623889,0.91783928,0.996939286,0.41846,0.737133333,0.755,0.92,0.697441051,0.7872,0.395551102,0.621683367,0.762765531,0.904168337,0.525470942,0.03103665,0.302625,0.442477725,0.81814,0.67944,0.7174,0.421107036,0.159707,0.16450405,0.870455556,0.3251656,0.3654024,0.3992072,0.6295872,0.2162848,0.1799264,0.181656,0.4639064,0.6632384,0.6327432,0.4915584,0.3610224,0.6812,0.765425935,0.712900665,0.935155581
