Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
1708,0.5968,0.39425,0.08625,0.90025,0.89725,0.57325,0.031248434,0.146733333,0.3198,0.5278,0.92425,0.80075,0.7663,0.74725,0.143333333,0.5378,0.64225,0.27425,0.517249083,0.90325,0.87126,0.16025,0.3817,0.729354839,0.475750085,0.2292,0.733747495,0.812745491,0.146252505,0.040240481,0.033246493,0.45525,0.50125,0.26725,0.99176,0.96126,0.66974,0.41075025,0.52325,0.07475,0.763249206,0.3797504,0.5292504,0.1947504,0.3957504,0.8222504,0.5527504,0.2287504,0.6922504,0.3037504,0.2987504,0.8222504,0.4487504,0.3088,0.047617,0.15095463,0.467944467
1709,0.8192,0.86525,0.98525,0.92825,0.64975,0.06775,0.486751566,0.831733333,0.9492,0.2948,0.46575,0.81575,0.7878,0.69625,0.568888889,0.0707,0.14225,0.93025,0.258249416,0.86975,0.65976,0.32025,0.1982,0.463225806,0.892749945,0.7678,0.411743487,0.649258517,0.512244489,0.359759519,0.440240481,0.32625,0.21775,0.95875,0.87424,0.36874,0.77674,0.95924975,0.02975,0.87225,0.945250794,0.0242504,0.9547504,0.7877504,0.8957504,0.2507504,0.6442504,0.6382504,0.6772504,0.2802504,0.0377504,0.3902504,0.0257504,0.1107,0.035412,0.284328223,0.737081591
1710,0.5838,0.80275,0.98725,0.60275,0.59025,0.36925,0.497749478,0.538733333,0.2448,0.3487,0.96075,0.05925,0.1867,0.13775,0.699444444,0.8023,0.56375,0.71675,0.603251084,0.04375,0.30774,0.47075,0.5817,0.478709677,0.130249995,0.0772,0.173747495,0.297755511,0.110240481,0.377755511,0.904749499,0.55975,0.83575,0.29825,0.68624,0.27374,0.86574,0.954251417,0.00625,0.22775,0.179250794,0.1512504,0.3177504,0.9752504,0.6122504,0.4597504,0.8027504,0.9152504,0.7372504,0.6337504,0.1027504,0.8582504,0.4552504,0.3977,-0.002518,0.007850371,0.250116708
1711,0.9197,0.63825,0.84225,0.50775,0.08975,0.35125,0.041749478,0.162733333,0.6498,0.4493,0.12675,0.73025,0.9918,0.54375,0.735555556,0.8687,0.68975,0.53175,0.19225075,0.72425,0.51726,0.00025,0.6727,0.802258065,0.616750065,0.1203,0.506753507,0.995250501,0.596252505,0.967254509,0.036252505,0.82075,0.18375,0.05525,0.20824,0.51326,0.39476,0.404251417,0.18425,0.82975,0.012749206,0.3042504,0.0432504,0.7487504,0.6867504,0.9727504,0.9797504,0.1967504,0.2017504,0.7437504,0.6782504,0.3332504,0.2892504,0.8508,-0.136122,0.028423641,0.327833477
1712,0.0758,0.21725,0.14725,0.66125,0.74475,0.23225,0.793248434,0.587733333,0.1998,0.8447,0.08725,0.68025,0.5437,0.26725,0.434444444,0.3722,0.18125,0.59125,0.546748916,0.63425,0.76076,0.30125,0.6398,0.807741935,0.871749965,0.7138,0.804749499,0.094749499,0.149258517,0.590240481,0.606753507,0.44625,0.25725,0.95125,0.07126,0.82926,0.52626,0.374751584,0.56025,0.86125,0.561249206,0.9557504,0.9382504,0.1587504,0.6162504,0.2632504,0.4767504,0.7497504,0.6612504,0.5222504,0.6347504,0.7287504,0.5267504,0.4983,-0.451957,0.001807281,0.369051109
1713,0.7772,0.75875,0.31675,0.31825,0.54975,0.77275,0.332751566,0.222733333,0.7458,0.7813,0.63025,0.13425,0.2862,0.90025,0.44,0.0132,0.92775,0.28775,0.72774925,0.26475,0.42924,0.08275,0.6263,0.707096774,0.901749965,0.9413,0.014248497,0.930741483,0.846753507,0.882745491,0.441743487,0.82975,0.82625,0.99575,0.27174,0.66376,0.06676,0.529749917,0.50225,0.90075,0.110250794,0.2397504,0.3142504,0.2047504,0.8997504,0.8432504,0.1867504,0.1987504,0.3197504,0.6492504,0.1442504,0.5047504,0.3147504,0.0117,-0.432993,0.006915555,0.371204733
1714,0.6058,0.31375,0.66175,0.18125,0.66775,0.09875,0.583248434,0.635266667,0.7428,0.6697,0.90625,0.16825,0.2848,0.38225,0.426111111,0.9528,0.44325,0.66725,0.67924975,0.14125,0.63576,0.79725,0.3492,0.623225806,0.471749965,0.4963,0.626753507,0.067755511,0.631743487,0.913246493,0.793747495,0.14675,0.05375,0.77425,0.18876,0.93576,0.38624,0.095248416,0.53175,0.84925,0.782749206,0.9872504,0.3057504,0.3957504,0.9177504,0.3582504,0.9167504,0.9212504,0.4632504,0.0162504,0.7992504,0.7297504,0.6307504,0.8942,-0.405326,0.018653311,0.375733788
1715,0.7147,0.30825,0.69375,0.26175,0.68175,0.01775,0.357749478,0.494266667,0.0632,0.7318,0.44475,0.53575,0.5247,0.65175,0.549444444,0.5893,0.01875,0.58775,0.368749583,0.94675,0.99026,0.60675,0.1098,0.123870968,0.717250055,0.0362,0.393747495,0.355751503,0.390240481,0.949759519,0.562244489,0.10025,0.81475,0.37875,0.28474,0.55774,0.72274,0.378249416,0.93875,0.18875,0.468750794,0.3957504,0.5392504,0.3207504,0.3762504,0.4937504,0.6497504,0.3507504,0.1247504,0.8492504,0.9322504,0.7257504,0.8712504,0.9467,-0.448483,0.003152254,0.364715601
1716,0.5778,0.64425,0.87125,0.53625,0.34725,0.03675,0.389248434,0.437733333,0.8992,0.8553,0.46625,0.92825,0.1947,0.72375,0.295,0.8522,0.66625,0.86875,0.49225075,0.60325,0.79224,0.92425,0.1752,0.578709677,0.938250035,0.2052,0.569759519,0.851743487,0.290240481,0.583747495,0.872244489,0.97275,0.18325,0.15725,0.53474,0.12726,0.09574,0.751750584,0.53675,0.01875,0.573250794,0.5352504,0.2432504,0.6527504,0.4327504,0.6862504,0.1252504,0.8282504,0.9427504,0.9647504,0.4322504,0.7927504,0.9072504,0.3243,-0.457185,0.000329093,0.36838802
1717,0.1772,0.15925,0.65675,0.99675,0.79525,0.79575,0.932250522,0.274266667,0.1752,0.5982,0.78325,0.97375,0.7883,0.68875,0.229444444,0.4963,0.79475,0.30575,0.595248416,0.62375,0.82926,0.91925,0.2777,0.860645161,0.212249955,0.0538,0.061242485,0.965250501,0.526753507,0.070741483,0.595250501,0.48775,0.87475,0.75375,0.89476,0.10624,0.17226,0.995248416,0.29775,0.22475,0.853749206,0.0047504,0.6077504,0.1812504,0.1872504,0.2852504,0.0427504,0.0512504,0.1422504,0.0107504,0.4367504,0.4747504,0.0607504,0.0733,-0.297268,0.014724654,0.361007389
1718,0.7962,0.87825,0.51625,0.95175,0.63675,0.30125,0.587248434,0.880266667,0.8858,0.2623,0.11025,0.91175,0.5527,0.47375,0.238888889,0.5813,0.31625,0.80025,0.191250417,0.39225,0.91076,0.93975,0.2288,0.711612903,0.083749925,0.5197,0.990240481,0.104749499,0.132244489,0.013246493,0.057755511,0.93475,0.05675,0.06125,0.68776,0.85574,0.18476,0.165248416,0.57525,0.31675,0.700749206,0.8677504,0.8847504,0.8432504,0.4917504,0.5817504,0.2797504,0.4372504,0.7097504,0.3047504,0.9012504,0.4907504,0.9672504,0.4038,-38.314064,0.080036874,0.258734731
1719,0.4997,0.49775,0.73775,0.86175,0.06375,0.04775,0.920250522,0.333733333,0.2352,0.3388,0.20125,0.16375,0.8842,0.63125,0.438333333,0.8957,0.91475,0.22975,0.531250417,0.29325,0.52024,0.96825,0.7218,0.30516129,0.307250055,0.6547,0.961242485,0.751242485,0.711242485,0.943246493,0.294749499,0.19825,0.47725,0.27325,0.69124,0.14474,0.45426,0.641750584,0.34925,0.59425,0.788250794,0.6482504,0.1922504,0.2412504,0.7457504,0.7627504,0.3017504,0.9812504,0.5272504,0.3792504,0.8852504,0.3237504,0.0387504,0.4017,0.445201,0.343930917,0.716978458
1720,0.9498,0.32525,0.40825,0.16175,0.18275,0.43425,0.272250522,0.160266667,0.9688,0.8612,0.16225,0.85175,0.8767,0.59625,0.812222222,0.3212,0.75425,0.97175,0.055248416,0.17875,0.46176,0.08075,0.7742,0.638387097,0.077250055,0.2693,0.620741483,0.509759519,0.317254509,0.915751503,0.826252505,0.38575,0.11075,0.68225,0.44576,0.00274,0.86326,0.614751584,0.20575,0.91925,0.193749206,0.8032504,0.5097504,0.5017504,0.9562504,0.6432504,0.9302504,0.9587504,0.8822504,0.4322504,0.3087504,0.2582504,0.3697504,0.1318,-0.461906,1.57E-05,0.36861984
1721,0.7427,0.16475,0.46625,0.61025,0.59225,0.89075,0.355749478,0.965266667,0.2578,0.0003,0.33275,0.67125,0.2058,0.84625,0.06,0.7968,0.69475,0.21275,0.89924975,0.12575,0.81224,0.20375,0.5027,0.436129032,0.685750085,0.4538,0.854749499,0.955751503,0.651242485,0.584749499,0.180240481,0.77575,0.23725,0.78625,0.05924,0.44226,0.49574,0.878749583,0.24425,0.52175,0.541249206,0.9417504,0.3917504,0.4327504,0.3892504,0.1632504,0.0762504,0.1612504,0.5392504,0.4617504,0.4432504,0.9427504,0.7767504,0.5178,-99.521942,0.040855291,0.192101743
1722,0.6037,0.37925,0.61825,0.23375,0.35025,0.73025,0.545248434,0.164733333,0.0638,0.7638,0.93525,0.17425,0.2488,0.08225,0.158888889,0.4952,0.24275,0.02325,0.344251417,0.73125,0.85774,0.72875,0.8202,0.556129032,0.498250035,0.0468,0.541743487,0.636252505,0.143747495,0.602745491,0.203246493,0.99475,0.73625,0.10375,0.79926,0.40926,0.41774,0.324751584,0.19975,0.00825,0.507249206,0.6802504,0.3632504,0.7737504,0.5547504,0.9612504,0.7057504,0.8102504,0.0822504,0.7082504,0.6102504,0.8052504,0.0962504,0.0873,-0.414722,0.009292319,0.371700194
1723,0.8037,0.57375,0.80375,0.10875,0.01925,0.40225,0.068751566,0.229266667,0.9832,0.2592,0.10725,0.94875,0.2598,0.64875,0.97,0.2013,0.77025,0.38075,0.780250083,0.11675,0.81624,0.61025,0.4153,0.847096774,0.480749985,0.9812,0.897755511,0.397755511,0.557254509,0.767755511,0.041743487,0.12625,0.57225,0.49875,0.29276,0.78876,0.99974,0.994751584,0.60525,0.86525,0.351249206,0.7192504,0.6112504,0.6757504,0.8067504,0.5857504,0.3572504,0.3222504,0.0522504,0.6607504,0.5867504,0.5322504,0.1857504,0.2418,0.139153,0.312506745,0.739724565
1724,0.4423,0.55925,0.19575,0.39275,0.87775,0.23175,0.241248434,0.312733333,0.9338,0.9097,0.23475,0.64775,0.8687,0.60075,0.496666667,0.4383,0.38975,0.36625,0.921250417,0.07175,0.83074,0.10425,0.2968,0.265806452,0.345750085,0.4268,0.767254509,0.858256513,0.108757515,0.532745491,0.719258517,0.37625,0.95625,0.06475,0.07574,0.62074,0.65976,0.25774925,0.75575,0.38175,0.081749206,0.3337504,0.2702504,0.8992504,0.1372504,0.6882504,0.2112504,0.9777504,0.9432504,0.9937504,0.2457504,0.7622504,0.3057504,0.2688,-0.459237,0.000780879,0.368955798
1725,0.4652,0.32325,0.92025,0.68675,0.02975,0.15725,0.054250522,0.796266667,0.1118,0.9503,0.22225,0.14125,0.8102,0.51575,0.856111111,0.5782,0.68775,0.60975,0.151250417,0.37375,0.70724,0.88075,0.0733,0.837741935,0.895750085,0.5838,0.233747495,0.340240481,0.213246493,0.726753507,0.947254509,0.54175,0.33425,0.58975,0.55276,0.90174,0.84026,0.896748916,0.79075,0.76125,0.939750794,0.1477504,0.7457504,0.6412504,0.3912504,0.9952504,0.0392504,0.7902504,0.0312504,0.4697504,0.1592504,0.7802504,0.3257504,0.2463,-0.462861,8.20E-05,0.368737667
1726,0.7402,0.19425,0.59675,0.38825,0.34325,0.95275,0.142751566,0.577266667,0.8088,0.1918,0.54875,0.43525,0.2632,0.17925,0.748333333,0.9778,0.99025,0.97725,0.35774925,0.60675,0.93674,0.43425,0.2973,0.320645161,0.099750005,0.3792,0.165751503,0.155250501,0.895250501,0.152745491,0.786252505,0.96425,0.85275,0.92125,0.80524,0.57324,0.78476,0.853251084,0.62375,0.91075,0.159750794,0.6012504,0.2747504,0.5457504,0.2547504,0.0287504,0.4907504,0.7462504,0.8622504,0.3537504,0.7982504,0.3907504,0.1427504,0.7958,-2.35119,0.071908158,0.463178463
1727,0.7193,0.18625,0.06475,0.75175,0.85375,0.16525,0.961248434,0.900733333,0.6628,0.7103,0.09675,0.57275,0.1957,0.07175,0.375,0.1088,0.70775,0.23475,0.11624875,0.14225,0.14276,0.67625,0.8322,0.759354839,0.252749945,0.1123,0.539258517,0.978757515,0.369759519,0.850741483,0.655250501,0.52775,0.04175,0.08325,0.30024,0.71776,0.97526,0.794251417,0.75875,0.86975,0.200750794,0.2392504,0.6042504,0.0772504,0.5292504,0.4777504,0.9472504,0.8577504,0.7107504,0.8467504,0.9517504,0.0332504,0.5682504,0.1793,-0.447067,0.002738185,0.369695963
1728,0.4908,0.66075,0.45175,0.43325,0.18725,0.02575,0.430250522,0.728733333,0.9062,0.4268,0.72375,0.00875,0.3257,0.63075,0.724444444,0.2727,0.50075,0.92675,0.515748583,0.67375,0.41024,0.19425,0.1713,0.82483871,0.778750025,0.4437,0.431242485,0.598256513,0.591743487,0.389759519,0.680741483,0.54075,0.78325,0.35625,0.73524,0.16776,0.45326,0.42075025,0.58975,0.38575,0.790250794,0.9677504,0.9967504,0.6197504,0.3907504,0.7787504,0.5557504,0.0657504,0.7272504,0.1482504,0.8362504,0.4792504,0.5767504,0.0547,0.036426,0.07618188,0.331503232
1729,0.6212,0.94375,0.89675,0.11475,0.35575,0.97325,0.120751566,0.983733333,0.5578,0.0127,0.03925,0.90025,0.8173,0.01825,0.534444444,0.4212,0.67325,0.98225,0.13375125,0.24475,0.79474,0.56975,0.8342,0.618709677,0.728750025,0.3918,0.938757515,0.572244489,0.835250501,0.596252505,0.050741483,0.79525,0.78725,0.90325,0.01476,0.59474,0.51276,0.601250417,0.77625,0.94925,0.612249206,0.7297504,0.4927504,0.4527504,0.8367504,0.3042504,0.7872504,0.0842504,0.6542504,0.5722504,0.2782504,0.2762504,0.5462504,0.5472,-115.110786,0.039383606,0.170754471
1730,0.3363,0.49225,0.97425,0.76875,0.67225,0.62175,0.223749478,0.508266667,0.3002,0.9958,0.68675,0.62275,0.4403,0.71725,0.918888889,0.1328,0.41975,0.01325,0.526748916,0.34375,0.85824,0.06075,0.3543,0.263870968,0.869750005,0.8207,0.729759519,0.160240481,0.372244489,0.343246493,0.200741483,0.17675,0.98525,0.67225,0.35324,0.96624,0.15474,0.092750917,0.84725,0.50575,0.270249206,0.6297504,0.6107504,0.8717504,0.7887504,0.4262504,0.4532504,0.2372504,0.6417504,0.1807504,0.7737504,0.6382504,0.5857504,0.3058,-0.463098,2.00E-06,0.368704175
1731,0.4493,0.17425,0.18475,0.99475,0.33975,0.67925,0.166751566,0.273266667,0.1408,0.6963,0.38375,0.11725,0.8192,0.05525,0.15,0.1392,0.75225,0.70725,0.538749583,0.72275,0.74874,0.47775,0.4572,0.52483871,0.734249915,0.9302,0.845250501,0.344248497,0.055250501,0.971242485,0.352745491,0.61625,0.79375,0.26825,0.75526,0.36074,0.30024,0.29624875,0.41825,0.70575,0.535249206,0.7052504,0.8122504,0.1062504,0.7892504,0.7537504,0.8642504,0.4042504,0.5447504,0.3777504,0.2702504,0.6762504,0.2407504,0.0207,-0.382621,0.010115126,0.36866143
1732,0.7333,0.82725,0.38675,0.21525,0.68575,0.41875,0.590250522,0.806266667,0.2502,0.7157,0.81425,0.26325,0.8702,0.92775,0.181111111,0.7358,0.76025,0.44375,0.44624875,0.97525,0.04426,0.53225,0.7293,0.409677419,0.560749985,0.5383,0.338256513,0.907755511,0.110741483,0.308757515,0.390741483,0.33225,0.18175,0.26125,0.27374,0.46726,0.37076,0.735248416,0.92625,0.89575,0.234250794,0.3257504,0.4567504,0.8277504,0.5067504,0.4512504,0.9077504,0.9992504,0.3507504,0.9947504,0.8322504,0.6802504,0.9577504,0.6267,-0.441108,0.000821201,0.367440744
1733,0.7377,0.67275,0.56175,0.72225,0.94525,0.59025,0.003749478,0.998266667,0.1018,0.5583,0.10625,0.37475,0.4888,0.73325,0.818333333,0.0868,0.10125,0.92625,0.79375125,0.15075,0.33626,0.61925,0.2358,0.332903226,0.168250035,0.0803,0.918757515,0.062244489,0.626753507,0.645250501,0.158256513,0.32125,0.28425,0.21025,0.23374,0.42126,0.65574,0.239749917,0.56675,0.45075,0.692749206,0.9512504,0.6297504,0.6167504,0.8412504,0.4632504,0.6607504,0.5592504,0.5017504,0.3202504,0.4822504,0.5412504,0.0397504,0.8687,-0.396476,0.001981361,0.362989755
1734,0.1558,0.76475,0.63425,0.56425,0.99225,0.21875,0.916250522,0.120733333,0.1628,0.3602,0.74825,0.91075,0.0253,0.23125,0.485555556,0.8938,0.80175,0.10325,0.41774925,0.73675,0.35324,0.88275,0.3117,0.026129032,0.217250055,0.8472,0.008757515,0.188256513,0.954248497,0.626753507,0.021242485,0.32225,0.91325,0.28925,0.47174,0.17626,0.08074,0.57225075,0.09125,0.15225,0.490750794,0.3317504,0.7747504,0.7417504,0.0462504,0.4957504,0.3157504,0.3267504,0.2427504,0.7442504,0.9022504,0.8302504,0.6607504,0.7297,0.512829,0.404909056,0.770939322
1735,0.7442,0.71075,0.91975,0.42175,0.75025,0.49975,0.904250522,0.279733333,0.3908,0.5533,0.85675,0.22275,0.0908,0.63875,0.133333333,0.0822,0.09625,0.37825,0.728249416,0.33475,0.65626,0.80525,0.8813,0.852903226,0.595750085,0.2558,0.085751503,0.525751503,0.950240481,0.459759519,0.804248497,0.55325,0.66475,0.49775,0.24474,0.90574,0.73376,0.51225075,0.84325,0.93325,0.386250794,0.0142504,0.5077504,0.8842504,0.3207504,0.0337504,0.4887504,0.0247504,0.1367504,0.9827504,0.5602504,0.1727504,0.9537504,0.1908,-0.200281,0.0488812,0.378934143
1736,0.0507,0.73375,0.56075,0.18775,0.13125,0.97575,0.566250522,0.316266667,0.4038,0.2943,0.47625,0.04725,0.1842,0.94825,0.271666667,0.1192,0.52225,0.95825,0.001750584,0.18375,0.27224,0.38325,0.7182,0.523870968,0.484750105,0.6263,0.082244489,0.304248497,0.754749499,0.487254509,0.521743487,0.48325,0.59575,0.86175,0.76376,0.15976,0.98976,0.52774925,0.99525,0.57525,0.953750794,0.0592504,0.3597504,0.0202504,0.6452504,0.1187504,0.4117504,0.4262504,0.1332504,0.2027504,0.4357504,0.8062504,0.2287504,0.2132,0.32489,0.48031143,0.761708433
1737,0.3923,0.33375,0.67475,0.49275,0.20775,0.54725,0.555248434,0.931266667,0.7128,0.8913,0.67575,0.54025,0.8148,0.46925,0.11,0.4618,0.60125,0.42525,0.873251084,0.55575,0.13824,0.02525,0.5343,0.816129032,0.934750105,0.8428,0.255250501,0.272244489,0.247254509,0.567254509,0.927755511,0.53275,0.70525,0.88825,0.87024,0.99924,0.59226,0.729749917,0.83525,0.32275,0.451750794,0.5642504,0.8552504,0.0797504,0.2842504,0.3257504,0.0457504,0.3452504,0.9212504,0.9037504,0.4797504,0.5042504,0.3527504,0.9178,-0.462358,0.000192682,0.368770539
1738,0.4358,0.49325,0.87525,0.85425,0.21925,0.52025,0.692751566,0.294266667,0.7342,0.1567,0.19825,0.44975,0.7542,0.82675,0.53,0.5213,0.73875,0.90975,0.800250083,0.00475,0.08924,0.49075,0.4223,0.541612903,0.435750085,0.1787,0.945250501,0.350240481,0.558256513,0.741743487,0.970741483,0.12325,0.66975,0.27425,0.92424,0.12326,0.99524,0.645748583,0.14975,0.34775,0.575250794,0.1517504,0.8852504,0.3562504,0.4062504,0.3947504,0.9427504,0.7002504,0.1322504,0.7932504,0.3422504,0.2167504,0.6277504,0.4538,-0.159033,0.008362356,0.4032465
1739,0.1493,0.82575,0.72825,0.87575,0.55075,0.23675,0.786250522,0.386733333,0.6178,0.4613,0.46025,0.92475,0.4782,0.89675,0.138888889,0.4602,0.58775,0.90175,0.60225075,0.27825,0.99124,0.31975,0.2657,0.865806452,0.883249935,0.3977,0.143246493,0.226252505,0.042244489,0.569258517,0.788757515,0.12575,0.87375,0.30975,0.97874,0.07926,0.99376,0.68375125,0.27325,0.74075,0.454750794,0.5462504,0.5537504,0.6882504,0.1477504,0.5702504,0.3372504,0.7157504,0.1242504,0.4932504,0.1712504,0.8477504,0.9347504,0.9162,-0.063999,0.044391779,0.331326307
1740,0.0198,0.30625,0.20025,0.33675,0.76175,0.57875,0.780751566,0.280266667,0.6188,0.8677,0.59725,0.35975,0.1587,0.02625,0.519444444,0.1173,0.43225,0.96225,0.49075025,0.84675,0.21074,0.68625,0.5832,0.26483871,0.990249995,0.8292,0.508757515,0.659258517,0.008256513,0.319258517,0.580741483,0.33125,0.85475,0.48575,0.98176,0.88274,0.58474,0.007249083,0.44575,0.04775,0.051249206,0.5442504,0.4452504,0.1407504,0.2147504,0.2032504,0.2107504,0.7262504,0.8542504,0.9922504,0.8227504,0.5122504,0.1922504,0.3347,-0.459929,0.000298595,0.368669146
1741,0.6938,0.25375,0.27625,0.51575,0.63275,0.86625,0.267749478,0.267266667,0.1778,0.5903,0.79525,0.32925,0.2777,0.75975,0.979444444,0.4162,0.62825,0.43075,0.708249416,0.62275,0.26376,0.00825,0.2603,0.663870968,0.815250095,0.4978,0.154248497,0.654248497,0.221743487,0.414749499,0.881242485,0.19425,0.54975,0.60225,0.12374,0.44376,0.10374,0.65624875,0.21925,0.75125,0.557750794,0.8817504,0.3372504,0.6247504,0.8172504,0.2282504,0.5447504,0.5117504,0.8642504,0.8017504,0.8612504,0.0102504,0.9292504,0.3862,-0.267994,0.037216953,0.377180382
1742,0.0153,0.66775,0.65325,0.37875,0.29725,0.52525,0.622250522,0.823266667,0.2868,0.1883,0.18175,0.03525,0.8673,0.88175,0.345,0.7113,0.50225,0.83125,0.064751584,0.35625,0.40274,0.38175,0.9712,0.581290323,0.293249935,0.8963,0.544248497,0.510741483,0.689759519,0.587254509,0.945751503,0.67975,0.97625,0.32375,0.60326,0.55576,0.18624,0.21624875,0.82675,0.20425,0.340249206,0.4117504,0.7277504,0.5962504,0.5122504,0.2677504,0.9557504,0.8987504,0.5632504,0.2162504,0.1647504,0.4512504,0.0457504,0.0627,-1.725581,0.155886997,0.525454725
1743,0.7212,0.37675,0.44175,0.79375,0.60325,0.37475,0.542751566,0.696266667,0.4418,0.3428,0.31325,0.47325,0.9622,0.15475,0.226666667,0.7588,0.64825,0.56375,0.34075025,0.71025,0.59226,0.50075,0.5803,0.514193548,0.532249955,0.1482,0.690741483,0.823246493,0.948757515,0.110741483,0.353747495,0.08275,0.43825,0.61675,0.12674,0.58926,0.36924,0.451750584,0.28875,0.65975,0.772750794,0.0927504,0.3157504,0.9647504,0.7872504,0.3872504,0.0597504,0.6197504,0.2217504,0.4182504,0.8692504,0.7687504,0.3212504,0.6572,0.14837,0.131330939,0.429584576
1744,0.0483,0.60675,0.79125,0.80425,0.50025,0.66375,0.749248434,0.544266667,0.8462,0.6762,0.67675,0.46575,0.0677,0.77225,0.240555556,0.0562,0.40925,0.10125,0.66924975,0.99075,0.38576,0.31025,0.7722,0.243870968,0.145750085,0.4748,0.984749499,0.145751503,0.401743487,0.545751503,0.400741483,0.86025,0.17525,0.26325,0.81024,0.11874,0.81476,0.742750917,0.97525,0.77925,0.180250794,0.9202504,0.9537504,0.7952504,0.9517504,0.5237504,0.5532504,0.1697504,0.6472504,0.4072504,0.3977504,0.5372504,0.6077504,0.8597,-0.338603,0.034322237,0.383122348
1745,0.2607,0.04375,0.94575,0.84075,0.95425,0.93425,0.057248434,0.859266667,0.3978,0.8898,0.43075,0.27075,0.0642,0.52625,0.062777778,0.7542,0.12675,0.66125,0.458249416,0.82225,0.07726,0.97125,0.7623,0.930322581,0.084749905,0.7312,0.295250501,0.915250501,0.959258517,0.079258517,0.694248497,0.41725,0.08825,0.27625,0.12126,0.89476,0.48076,0.40624875,0.21525,0.32475,0.403250794,0.4172504,0.5327504,0.0392504,0.0317504,0.0887504,0.2067504,0.7412504,0.3972504,0.4162504,0.9467504,0.6472504,0.4247504,0.1717,-0.461143,0.000364992,0.368792648
1746,0.8443,0.09425,0.11575,0.34575,0.14775,0.81425,0.482751566,0.968733333,0.8888,0.0897,0.63575,0.15025,0.1793,0.08075,0.292222222,0.3537,0.15775,0.66175,0.099749917,0.75025,0.16476,0.05875,0.2113,0.47483871,0.240749985,0.6122,0.730240481,0.271743487,0.020741483,0.969759519,0.627254509,0.55225,0.51675,0.32025,0.61676,0.72526,0.85426,0.395748583,0.53125,0.33125,0.802249206,0.8072504,0.0617504,0.1877504,0.6147504,0.4622504,0.3127504,0.8677504,0.1717504,0.3737504,0.5072504,0.0407504,0.0692504,0.6288,0.513816,0.46641108,0.873489348
1747,0.9597,0.85925,0.33025,0.66275,0.37275,0.34975,0.131248434,0.929266667,0.3752,0.4437,0.21175,0.94925,0.1513,0.66575,0.93,0.2482,0.63225,0.53075,0.910250083,0.00275,0.40826,0.65825,0.6597,0.170322581,0.501749965,0.5698,0.148256513,0.478256513,0.485250501,0.146753507,0.258256513,0.87525,0.97725,0.02425,0.65976,0.40426,0.04526,0.609749917,0.43175,0.76475,0.568250794,0.7657504,0.7897504,0.5997504,0.4077504,0.8387504,0.1772504,0.3127504,0.8387504,0.7917504,0.2257504,0.6977504,0.3812504,0.2607,0.037992,0.096678951,0.369425406
1748,0.0993,0.25475,0.12425,0.51425,0.02075,0.91975,0.878250522,0.610733333,0.3212,0.7918,0.70725,0.49525,0.6528,0.59125,0.483333333,0.9293,0.17825,0.08225,0.969749917,0.14075,0.01324,0.42525,0.3607,0.387096774,0.467250055,0.8773,0.090240481,0.935250501,0.074248497,0.288256513,0.173246493,0.63525,0.08125,0.76125,0.74426,0.20076,0.23124,0.660250083,0.77075,0.69775,0.975250794,0.9547504,0.5132504,0.0257504,0.6437504,0.0782504,0.7042504,0.3757504,0.2812504,0.1307504,0.5712504,0.9732504,0.5737504,0.9137,-0.41899,0.011486916,0.373015162
